"RequestID","Day","SupplyingLogNode","DeliveredAmount","Distance","FuelAmountExpended","SortieDurationPer","FuelTypeExpended","OriginatingUnit","SupplyType"
-934,15,"OBJ BLUE SUPPLY POINT",79360,87.3567711167959,873.567711167959,4.25801628934779,"FUEL","US BDE STRYKER","FUEL"
-935,15,"OBJ BLUE SUPPLY POINT",47872,137.647678581616,1376.47678581616,5.90577085378369,"FUEL","US BDE MECH","DRY_BULK"
-936,15,"OBJ BLUE SUPPLY POINT",45152,136.560120019659,1092.48096015727,5.79701499758799,"FUEL","ALLIED BDE MECH","DRY_BULK"
-937,15,"OBJ BLUE SUPPLY POINT",71546,87.1330377028243,1219.86252783954,4.23564294795063,"FUEL","ALLIED DIV INF","DRY_BULK"
-938,15,"BSA SUPPLY POINT",26370,51.0513393159145,255.256696579573,2.03070281449152,"FUEL","ALLIED MEB","DRY_BULK"
-939,15,"BSA SUPPLY POINT",48960,59.3834381043385,475.067504834708,2.38734986717096,"FUEL","US MEB","DRY_BULK"
-940,15,"OBJ BLUE SUPPLY POINT",19000,137.647678581616,275.295357163232,5.90577085378369,"FUEL","US BDE MECH","WATER"
-944,15,"BSA SUPPLY POINT",36060,59.3834381043385,237.533752417354,2.79727401611762,"FUEL","US MEB","WATER"
-944,15,"BSA SUPPLY POINT",650,59.3834381043385,263.926391574838,3.02994585273364,"FUEL","US MEB","WATER"
-944,15,"BSA SUPPLY POINT",10000,59.3834381043385,59.3834381043385,2.38734986717096,"FUEL","US MEB","WATER"
-946,15,"BSA SUPPLY POINT",37440,51.0513393159145,204.205357263658,2.44062696343817,"FUEL","ALLIED MEB","WATER"
-948,15,"ANDONG SUPPLY DEPOT",720782.097696533,84.7504210574674,6441.03200036752,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","FUEL"
-948,15,"ANDONG SUPPLY DEPOT",40000,84.7504210574674,339.00168422987,4.48748549399272,"FUEL","OBJ BLUE SUPPLY POINT","FUEL"
-950,15,"ANDONG SUPPLY DEPOT",57000,84.7504210574674,508.502526344804,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","WATER"
-952,15,"ANDONG SUPPLY DEPOT",204000,65.4168154167723,2965.56229889368,0.475758657576525,"FUEL","OBJ BLUE SUPPLY POINT","DRY_BULK"
-952,15,"ANDONG SUPPLY DEPOT",148200,84.7504210574674,2203.51094749415,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","DRY_BULK"
-959,16,"OBJ BLUE SUPPLY POINT",240000,116.977517206306,2807.46041295133,4.03773982523055,"FUEL","US BDE MECH","FUEL"
-959,16,"OBJ BLUE SUPPLY POINT",28400,116.977517206306,467.910068825222,5.04112059450093,"FUEL","US BDE MECH","FUEL"
-960,16,"OBJ BLUE SUPPLY POINT",56000,82.1006089203407,3065.08939969272,0.597095337602478,"FUEL","ALLIED BDE MECH","FUEL"
-960,16,"OBJ BLUE SUPPLY POINT",137850,117.489039469047,1879.82463150475,5.09227282077506,"FUEL","ALLIED BDE MECH","FUEL"
-961,16,"OBJ BLUE SUPPLY POINT",196627,118.376714243182,2604.28771335001,5.69919898607153,"FUEL","ALLIED DIV INF","FUEL"
-962,16,"BSA SUPPLY POINT",40421.5308540147,59.3834381043385,296.917190521693,2.38734986717096,"FUEL","US MEB","FUEL"
-964,16,"OBJ BLUE SUPPLY POINT",79360,116.905830714279,1169.05830714279,5.55211063318118,"FUEL","US BDE STRYKER","FUEL"
-965,16,"OBJ BLUE SUPPLY POINT",47872,126.760034287148,1267.60034287148,5.43242127773461,"FUEL","US BDE MECH","DRY_BULK"
-966,16,"OBJ BLUE SUPPLY POINT",45152,127.271556549889,1018.17245239911,5.48357350400874,"FUEL","ALLIED BDE MECH","DRY_BULK"
-967,16,"OBJ BLUE SUPPLY POINT",11400,118.376714243182,236.753428486365,5.69919898607153,"FUEL","ALLIED DIV INF","DRY_BULK"
-978,16,"ANDONG SUPPLY DEPOT",40000,84.7504210574674,339.00168422987,4.48748549399272,"FUEL","OBJ BLUE SUPPLY POINT","FUEL"
-978,16,"ANDONG SUPPLY DEPOT",716756.389486262,84.7504210574674,6441.03200036752,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","FUEL"
-980,16,"ANDONG SUPPLY DEPOT",19000,84.7504210574674,169.500842114935,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","WATER"
-982,16,"ANDONG SUPPLY DEPOT",171000,84.7504210574674,2542.51263172402,4.62769668498025,"FUEL","OBJ BLUE SUPPLY POINT","DRY_BULK"
-982,16,"ANDONG SUPPLY DEPOT",204000,65.4168154167723,2965.56229889368,0.475758657576525,"FUEL","OBJ BLUE SUPPLY POINT","DRY_BULK"
-989,17,"OBJ YELLOW SUPPLY POINT",268400,54.9613606099731,1483.95673646927,1.84145113680906,"FUEL","US BDE MECH","FUEL"
-990,17,"OBJ YELLOW SUPPLY POINT",257022.087271453,57.2357898070624,1602.60211459775,2.55618537974308,"FUEL","ALLIED BDE MECH","FUEL"
-990,17,"OBJ YELLOW SUPPLY POINT",228627.912728547,57.2357898070624,1488.13053498362,2.55618537974308,"FUEL","ALLIED BDE MECH","FUEL"
-991,17,"OBJ YELLOW SUPPLY POINT",115491.5943412,63.1225909107007,883.71627274981,2.70753732722518,"FUEL","ALLIED DIV INF","FUEL"
