Day,UnitName,SupplyType,UnitType,DemandAmount,ConsumedAmount,RequiredDaysSupply,RequiredAmount,RequestedAmount,FilledAmount,UnfilledAmount,OnHandAmount,RequestedDOS,FilledDOS,UnfilledDOS,OnHandDOS,AverageFuelSpend,AverageDistance,AverageTravelTime,RiskScore
0,"US BDE MECH","WATER","US MECH",50000,0,2.5,125000,125000,125000,0,125000,2.5,2.5,0,2.5,0.000819250231264919,5.12031394540575,0.29955757255577,0
0,"US BDE MECH","DRY_BULK","US MECH",54400,0,2.5,136000,136000,136000,0,136000,2.5,2.5,0,2.5,0.000376493672456305,2.07071519850968,0.121144606548289,0
0,"US BDE MECH","FUEL","US MECH",305000,0,2.5,762500,762500,762500,0,762500,2.5,2.5,0,2.5,0.000906547387055444,8.81365515192792,0.491550471764589,0
0,"ALLIED BDE MECH","WATER","ALLIED MECH",50000,0,3,150000,150000,150000,0,150000,3,3,0,3,0.000757946101813395,4.73716313633372,0.29983743410691,0
0,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",54400,0,3,163200,163200,163200,0,163200,3,3,0,3,0.00139328327539227,6.65292763999809,0.421095219958969,0
0,"ALLIED BDE MECH","FUEL","ALLIED MECH",305000,0,3,915000,915000,915000,0,915000,3,3,0,3,0.000559140566911521,5.12545519668894,0.324414272968132,0
0,"ALLIED DIV INF","WATER","ALLIED INF",122400,0,2,244800,250000,250000,0,250000,2.04248366013072,2.04248366013072,0,2.04248366013072,0,0,0,0
0,"ALLIED DIV INF","DRY_BULK","ALLIED INF",86200,0,2,172400,172400,172400,0,172400,2,2,0,2,0.00274794674669437,14.151925745476,1.19570918565403,0
0,"ALLIED DIV INF","FUEL","ALLIED INF",236900,0,2,473800,473800,473800,0,473800,2,2,0,2,0.000812407430441564,7.73661845297428,0.640342004656413,0
0,"US BDE STRYKER","WATER","US WHEELED",44115,0,2.25,99258.75,100000,100000,0,100000,2.26680267482716,2.26680267482716,0,2.26680267482716,0,0,0,0
0,"US BDE STRYKER","DRY_BULK","US WHEELED",46240,0,2.25,104040,104040,104040,0,104040,2.25,2.25,0,2.25,0.000417325996575077,0.842998513081656,0.0664681521448007,0
0,"US BDE STRYKER","FUEL","US WHEELED",84320,0,2.25,189720,189720,189720,0,189720,2.25,2.25,0,2.25,0.000228856191670204,1.6843815706927,0.132808929996127,0
0,"US MEB","WATER","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"US MEB","DRY_BULK","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"US MEB","FUEL","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"ALLIED MEB","WATER","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"ALLIED MEB","DRY_BULK","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"ALLIED MEB","FUEL","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
0,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,10000000,10000000,0,9950000,,,,,0,0,0,0
0,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,8000000,8000000,0,7864360,,,,,0,0,0,0
0,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,24000000,24000000,0,23431336.9569814,,,,,0,0,0,0
0,"SEA BASE","WATER","",0,0,0,0,1100000,1100000,0,1100000,,,,,0,0,0,0
0,"SEA BASE","DRY_BULK","",0,0,0,0,1000000,1000000,0,1000000,,,,,0,0,0,0
0,"SEA BASE","FUEL","",0,0,0,0,2000000,2000000,0,2000000,,,,,0,0,0,0
0,"BSA SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"BSA SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
0,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
0,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
0,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
1,"US BDE MECH","WATER","US MECH",50000,50000,2.5,125000,50000,50000,0,125000,1,1,0,2.5,0.00191302997942899,14.9178537061604,0.94699176656165,0
1,"US BDE MECH","DRY_BULK","US MECH",54400,54400,2.5,136000,54400,54400,0,136000,1,1,0,2.5,0.00240340821430411,13.0880944580228,0.839943986957161,0
1,"US BDE MECH","FUEL","US MECH",305000,305000,2.5,762500,305000,305000,0,762500,1,1,0,2.5,0.00178675233664423,17.1338584300737,1.01139864829103,0
1,"ALLIED BDE MECH","WATER","ALLIED MECH",50000,50000,3,150000,50000,50000,0,150000,1,1,0,3,0.00188592338863432,14.6633253194341,0.862298248423275,0
1,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",54400,54400,3,163200,54400,54400,0,163200,1,1,0,3,0.00304378503197933,15.9405016552103,0.943136772324648,0
1,"ALLIED BDE MECH","FUEL","ALLIED MECH",305000,305000,3,915000,305000,305000,0,915000,1,1,0,3,0.00165530910942908,14.9221866930042,0.87868280766409,0
1,"ALLIED DIV INF","WATER","ALLIED INF",122400,122400,2,244800,117200,117200,0,244800,0.957516339869281,0.957516339869281,0,2,0.00198091451889442,16.5830844010304,1.05416316128911,0
1,"ALLIED DIV INF","DRY_BULK","ALLIED INF",86200,86200,2,172400,86200,86200,0,172400,1,1,0,2,0.00458860959625307,24.3948155236435,1.69878949847366,0
1,"ALLIED DIV INF","FUEL","ALLIED INF",236900,236900,2,473800,236900,236900,0,473800,1,1,0,2,0.00230696424254684,21.1871618773926,1.42110590797485,0
1,"US BDE STRYKER","WATER","US WHEELED",44115,44115,2.25,99258.75,43373.75,43373.75,0,99258.75,0.983197325172844,0.983197325172844,0,2.25,0.001378367268569,9.96415955251574,0.795751764832391,0
1,"US BDE STRYKER","DRY_BULK","US WHEELED",46240,46240,2.25,104040,46240,46240,0,104040,1,1,0,2.25,0.0024235530834342,10.6027778494211,0.846277778150971,0
1,"US BDE STRYKER","FUEL","US WHEELED",84320,84320,2.25,189720,84320,84320,0,189720,1,1,0,2.25,0.00132904523930263,11.0702128814273,0.883133765846152,0
1,"US MEB","WATER","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"US MEB","DRY_BULK","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"US MEB","FUEL","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"ALLIED MEB","WATER","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"ALLIED MEB","DRY_BULK","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"ALLIED MEB","FUEL","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
1,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,50000,0,50000,9689426.25,,,,,0,0,0,0
1,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,135640,0,135640,7623120,,,,,0,0,0,0
1,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,568663.043018576,0,568663.043018576,22494437.1181071,,,,,0,0,0,0
1,"SEA BASE","WATER","",0,0,0,0,0,0,0,1100000,,,,,0,0,0,0
1,"SEA BASE","DRY_BULK","",0,0,0,0,0,0,0,1000000,,,,,0,0,0,0
1,"SEA BASE","FUEL","",0,0,0,0,0,0,0,2000000,,,,,0,0,0,0
1,"BSA SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"BSA SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
1,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
1,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
1,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
2,"US BDE MECH","WATER","US MECH",50000,50000,2.5,125000,50000,50000,0,125000,1,1,0,2.5,0.00328143008453803,26.7308130310349,1.54032180869267,0
2,"US BDE MECH","DRY_BULK","US MECH",54400,54400,2.5,136000,54400,54400,0,136000,1,1,0,2.5,0.00471044581228442,25.6329574821523,1.47609314092997,0
2,"US BDE MECH","FUEL","US MECH",305000,305000,2.5,762500,305000,305000,0,762500,1,1,0,2.5,0.00287920918896194,28.0604158653829,1.49216605231635,0
2,"ALLIED BDE MECH","WATER","ALLIED MECH",50000,50000,3,150000,50000,50000,0,150000,1,1,0,3,0.00303073131545961,24.5542923493732,1.38117026927541,0
2,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",54400,54400,3,163200,54400,54400,0,163200,1,1,0,3,0.00474587056110212,25.4057432398907,1.43506261854299,0
2,"ALLIED BDE MECH","FUEL","ALLIED MECH",305000,305000,3,915000,305000,305000,0,915000,1,1,0,3,0.00275100574280469,24.72686659842,1.39209330876929,0
2,"ALLIED DIV INF","WATER","ALLIED INF",122400,122400,2,244800,122400,122400,0,244800,1,1,0,2,0.00283207460904264,24.3925395998352,1.50623096113266,0
2,"ALLIED DIV INF","DRY_BULK","ALLIED INF",86200,86200,2,172400,86200,86200,0,172400,1,1,0,2,0.00528288900217666,28.2984051611418,1.82854412972494,0
2,"ALLIED DIV INF","FUEL","ALLIED INF",236900,236900,2,473800,236900,236900,0,473800,1,1,0,2,0.00292058187805823,26.6945783380163,1.68970233447553,0
2,"US BDE STRYKER","WATER","US WHEELED",44115,44115,2.25,99258.75,44115,44115,0,99258.75,1,1,0,2.25,0.00289779872222118,21.2114618886658,1.44882131912801,0
2,"US BDE STRYKER","DRY_BULK","US WHEELED",46240,46240,2.25,104040,46240,46240,0,104040,1,1,0,2.25,0.00473651736169772,21.566249831391,1.47689132652722,0
2,"US BDE STRYKER","FUEL","US WHEELED",84320,84320,2.25,189720,84320,84320,0,189720,1,1,0,2.25,0.00259744500480197,21.8259359602833,1.49736687524677,0
2,"US MEB","WATER","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"US MEB","DRY_BULK","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"US MEB","FUEL","US MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"ALLIED MEB","WATER","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"ALLIED MEB","DRY_BULK","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"ALLIED MEB","FUEL","ALLIED MARINE",0,0,1.5,0,0,0,0,0,,,,,0,0,0,0
2,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,310573.75,0,310573.75,9422911.25,,,,,0,0,0,0
2,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,376880,0,376880,7381880,,,,,0,0,0,0
2,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,1505562.88189295,0,1505562.88189295,21556190.797898,,,,,0,0,0,0
2,"SEA BASE","WATER","",0,0,0,0,0,0,0,1100000,,,,,0,0,0,0
2,"SEA BASE","DRY_BULK","",0,0,0,0,0,0,0,1000000,,,,,0,0,0,0
2,"SEA BASE","FUEL","",0,0,0,0,0,0,0,2000000,,,,,0,0,0,0
2,"BSA SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"BSA SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
2,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
2,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
2,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
3,"US BDE MECH","WATER","US MECH",50000,50000,2.5,125000,50000,50000,0,125000,1,1,0,2.5,0.00481247360114552,39.7352840721435,2.14207129501967,0
3,"US BDE MECH","DRY_BULK","US MECH",54400,54400,2.5,136000,54400,54400,0,136000,1,1,0,2.5,0.00718229621044465,39.0765707428139,2.10353409436205,0
3,"US BDE MECH","FUEL","US MECH",305000,305000,2.5,762500,305000,305000,0,762500,1,1,0,2.5,0.00429144117359436,40.5330457727523,2.00832128745671,0
3,"ALLIED BDE MECH","WATER","ALLIED MECH",50000,50000,3,150000,50000,50000,0,150000,1,1,0,3,0.00436990209251115,35.9479828068439,1.91879112395297,0
3,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",54400,54400,3,163200,54400,54400,0,163200,1,1,0,3,0.00676289432760885,36.5156167338556,1.95471935679802,0
3,"ALLIED BDE MECH","FUEL","ALLIED MECH",305000,305000,3,915000,305000,305000,0,915000,1,1,0,3,0.00401652007612193,36.0630323062084,1.92607315028222,0
3,"ALLIED DIV INF","WATER","ALLIED INF",122400,122400,2,244800,122400,122400,0,244800,1,1,0,2,0.00420336732587443,36.5654979866048,2.10880475076617,0
3,"ALLIED DIV INF","DRY_BULK","ALLIED INF",86200,86200,2,172400,86200,86200,0,172400,1,1,0,2,0.00716473511578665,38.5184307672581,2.26996133506231,0
3,"ALLIED DIV INF","FUEL","ALLIED INF",236900,236900,2,473800,236900,236900,0,473800,1,1,0,2,0.00413483687762712,37.7165173556954,2.2005404374376,0
3,"US BDE STRYKER","WATER","US WHEELED",44115,44115,2.25,99258.75,44115,44115,0,99258.75,1,1,0,2.25,0.00463817131577222,34.0495972567345,2.07034942162412,0
3,"US BDE STRYKER","DRY_BULK","US WHEELED",46240,46240,2.25,104040,46240,46240,0,104040,1,1,0,2.25,0.00744659138960333,34.2467016693596,2.08594387017924,0
3,"US BDE STRYKER","FUEL","US WHEELED",84320,84320,2.25,189720,84320,84320,0,189720,1,1,0,2.25,0.00408361463300828,34.3909717409664,2.09731917502343,0
3,"US MEB","WATER","US MARINE",5190,0,1.5,7785,7785,7785,0,7785,1.5,1.5,0,1.5,0.0417359437009867,60.921435321034,0.443064984152975,0
3,"US MEB","DRY_BULK","US MARINE",5440,0,1.5,8160,8160,8160,0,8160,1.5,1.5,0,1.5,0.0199089657911876,60.921435321034,0.443064984152975,0
3,"US MEB","FUEL","US MARINE",9920,0,1.5,14880,14880,14880,0,14880,1.5,1.5,0,1.5,0.0436712798000244,60.921435321034,0.443064984152975,0
3,"ALLIED MEB","WATER","ALLIED MARINE",16640,0,1.5,24960,25000,25000,0,25000,1.50240384615385,1.50240384615385,0,1.50240384615385,0,0,0,0
3,"ALLIED MEB","DRY_BULK","ALLIED MARINE",11720,0,1.5,17580,25000,25000,0,25000,2.13310580204778,2.13310580204778,0,2.13310580204778,0,0,0,0
3,"ALLIED MEB","FUEL","ALLIED MARINE",23200,0,1.5,34800,34800,34800,0,34800,1.5,1.5,0,1.5,0.012672129644524,15.5233588145419,0.11289715501485,0
3,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,577088.75,0,577088.75,9156396.25,,,,,0,0,0,0
3,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,618120,0,618120,7140640,,,,,0,0,0,0
3,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,2443809.20210202,0,2443809.20210202,20615099.2896858,,,,,0,0,0,0
3,"SEA BASE","WATER","",0,0,0,0,0,0,0,1092215,,,,,0,0,0,0
3,"SEA BASE","DRY_BULK","",0,0,0,0,0,0,0,991840,,,,,0,0,0,0
3,"SEA BASE","FUEL","",0,0,0,0,0,0,0,1973741.80976238,,,,,0,0,0,0
3,"BSA SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"BSA SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
3,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
3,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
3,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
4,"US BDE MECH","WATER","US MECH",50000,50000,2.5,125000,50000,50000,0,125000,1,1,0,2.5,0.00573109971111002,47.5379666968087,2.50312098681587,0
4,"US BDE MECH","DRY_BULK","US MECH",54400,54400,2.5,136000,54400,54400,0,136000,1,1,0,2.5,0.00866540644934079,47.1427386992109,2.4799986664213,0
4,"US BDE MECH","FUEL","US MECH",305000,305000,2.5,762500,305000,305000,0,762500,1,1,0,2.5,0.00513878036437381,48.0166237171739,2.31801442854093,0
4,"ALLIED BDE MECH","WATER","ALLIED MECH",50000,50000,3,150000,50000,50000,0,150000,1,1,0,3,0.00526268261054552,43.5437764451578,2.27720502707133,0
4,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",54400,54400,3,163200,54400,54400,0,163200,1,1,0,3,0.00810757683861334,43.9221990631655,2.30115718230137,0
4,"ALLIED BDE MECH","FUEL","ALLIED MECH",305000,305000,3,915000,305000,305000,0,915000,1,1,0,3,0.00486019629833342,43.6204761114008,2.28205971129084,0
4,"ALLIED DIV INF","WATER","ALLIED INF",122400,122400,2,244800,122400,122400,0,244800,1,1,0,2,0.00488901368429033,42.6519771799896,2.41009164558292,0
4,"ALLIED DIV INF","DRY_BULK","ALLIED INF",86200,86200,2,172400,86200,86200,0,172400,1,1,0,2,0.00810565817259165,43.6284435703163,2.49066993773099,0
4,"ALLIED DIV INF","FUEL","ALLIED INF",236900,236900,2,473800,236900,236900,0,473800,1,1,0,2,0.00474196437741157,43.2274868645349,2.45595948891864,0
4,"US BDE STRYKER","WATER","US WHEELED",44115,44115,2.25,99258.75,44115,44115,0,99258.75,1,1,0,2.25,0.00560504497885613,41.1818946834393,2.41564281189974,0
4,"US BDE STRYKER","DRY_BULK","US WHEELED",46240,46240,2.25,104040,46240,46240,0,104040,1,1,0,2.25,0.00895218807177312,41.2913971348977,2.42430639443036,0
4,"US BDE STRYKER","FUEL","US WHEELED",84320,84320,2.25,189720,84320,84320,0,189720,1,1,0,2.25,0.00490926442645623,41.3715471746793,2.43062600823269,0
4,"US MEB","WATER","US MARINE",36330,7785,1.75,63577.5,63577.5,63577.5,0,63577.5,1.75,1.75,0,1.75,0.0408841897479053,60.921435321034,0.443064984152975,0
4,"US MEB","DRY_BULK","US MARINE",38080,8160,1.75,66640,66640,66640,0,66640,1.75,1.75,0,1.75,0.0146269952751582,60.921435321034,0.443064984152975,0
4,"US MEB","FUEL","US MARINE",69440,14880,1.75,121520,121520,121520,0,121520,1.75,1.75,0,1.75,0.041443153279615,60.921435321034,0.443064984152975,0
4,"ALLIED MEB","WATER","ALLIED MARINE",29120,25000,1.5,43680,43680,20000,23680,20000,1.5,0.686813186813187,0.813186813186813,0.686813186813187,0.037968391117291,56.9525866759366,0.414200630370448,1
4,"ALLIED MEB","DRY_BULK","ALLIED MARINE",20510,20510,1.5,30765,26275,26275,0,30765,1.28108239882984,1.28108239882984,0,1.5,0.0148097088707132,48.6406375722488,0.353750091434536,0
4,"ALLIED MEB","FUEL","ALLIED MARINE",40600,34800,1.5,60900,60900,60900,0,60900,1.5,1.5,0,1.5,0.0399011006815538,56.9525866759366,0.414200630370448,0
4,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,843603.75,0,843603.75,8889881.25,,,,,0,0,0,0
4,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,859360,0,859360,6899400,,,,,0,0,0,0
4,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,3384900.71031422,0,3384900.71031422,19674007.7814736,,,,,0,0,0,0
4,"SEA BASE","WATER","",0,0,0,0,7785,0,7785,1008637.5,,,,,0,0,0,0
4,"SEA BASE","DRY_BULK","",0,0,0,0,8160,0,8160,898925,,,,,0,0,0,0
4,"SEA BASE","FUEL","",0,0,0,0,26258.1902376222,0,26258.1902376222,1779066.61468974,,,,,0,0,0,0
4,"BSA SUPPLY POINT","WATER","",0,0,0,0,375000,175000,200000,175000,,,,,0,0,0,0
4,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,335000,200000,135000,200000,,,,,0,0,0,0
4,"BSA SUPPLY POINT","FUEL","",0,0,0,0,500000,250000,250000,250000,,,,,0,0,0,0
4,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
4,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
4,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
4,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
5,"US BDE MECH","WATER","US MECH",45000,45000,2.5,112500,32500,32500,0,112500,0.722222222222222,0.722222222222222,0,2.5,0.00668740198971267,55.0268969310659,2.84837079437876,0
5,"US BDE MECH","DRY_BULK","US MECH",48960,48960,2.5,122400,35360,35360,0,122400,0.722222222222222,0.722222222222222,0,2.5,0.0109634515625684,54.745845910552,2.83192825543151,0
5,"US BDE MECH","FUEL","US MECH",274500,274500,2.5,686250,198250,198250,0,686250,0.722222222222222,0.722222222222222,0,2.5,0.00590223641431294,55.367275256659,2.59892064766197,0
5,"ALLIED BDE MECH","WATER","ALLIED MECH",42500,42500,3,127500,20000,20000,0,127500,0.470588235294118,0.470588235294118,0,3,0.00667316726292867,47.8933976063001,2.46577818916693,0
5,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",46240,46240,3,138720,21760,21760,0,138720,0.470588235294118,0.470588235294118,0,3,0.00889095034914921,48.21245981364,2.48597314357657,0
5,"ALLIED BDE MECH","FUEL","ALLIED MECH",259250,259250,3,777750,122000,122000,0,777750,0.470588235294118,0.470588235294118,0,3,0.00538076538925915,47.9580659523482,2.46987135429318,0
5,"ALLIED DIV INF","WATER","ALLIED INF",112608,112608,2,225216,93024,93024,0,225216,0.826086956521739,0.826086956521739,0,2,0.00546884466641917,49.2137119215863,2.93931165309232,0
5,"ALLIED DIV INF","DRY_BULK","ALLIED INF",79304,79304,2,158608,65512,65512,0,158608,0.826086956521739,0.826086956521739,0,2,0.00918657155604923,49.7868552376476,2.98660760717923,0
5,"ALLIED DIV INF","FUEL","ALLIED INF",217948,217948,2,435896,180044,180044,0,435896,0.826086956521739,0.826086956521739,0,2,0.00546920989586188,49.5515110842542,2.96623408287632,0
5,"US BDE STRYKER","WATER","US WHEELED",41520,41520,2.25,93420,35681.25,35681.25,0,93420,0.859375,0.859375,0,2.25,0.00591459077304651,47.310689871152,2.85285827353805,0
5,"US BDE STRYKER","DRY_BULK","US WHEELED",43520,43520,2.25,97920,37400,37400,0,97920,0.859375,0.859375,0,2.25,0.0102084556841693,47.3783684696228,2.85821284885211,0
5,"US BDE STRYKER","FUEL","US WHEELED",79360,79360,2.25,178560,68200,68200,0,178560,0.859375,0.859375,0,2.25,0.00559818537518963,47.4279056469878,2.8621187212716,0
5,"US MEB","WATER","US MARINE",46710,46710,2,93420,76552.5,0,76552.5,16867.5,1.63888888888889,0,1.63888888888889,0.361111111111111,0.0408841897479053,60.921435321034,0.443064984152975,1
5,"US MEB","DRY_BULK","US MARINE",48960,48960,2,97920,80240,0,80240,17680,1.63888888888889,0,1.63888888888889,0.361111111111111,0.0146269952751582,60.921435321034,0.443064984152975,1
5,"US MEB","FUEL","US MARINE",89280,89280,2,178560,146320,104808.457215609,41511.5427843909,137048.457215609,1.63888888888889,1.17392985232537,0.464959036563518,1.53504096343648,0.00994219150776608,16.1693059229406,0.288011638471806,0.464959036563518
5,"ALLIED MEB","WATER","ALLIED MARINE",37440,20000,2,74880,74880,0,74880,0,2,0,2,0,0.037968391117291,56.9525866759366,0.414200630370448,1
5,"ALLIED MEB","DRY_BULK","ALLIED MARINE",26370,26370,2,52740,48345,0,48345,4395,1.83333333333333,0,1.83333333333333,0.166666666666667,0.0148097088707132,48.6406375722488,0.353750091434536,1
