TransportDeliveryID,RequestID,Day,SupplyingLogNode,TransportType,TransportConfiguration,DeliveredAmount,DeliveredWeight,FuelTypeExpended,FuelAmountExpended,ConvoyProtectionFuelExpended,Distance,Sorties,TransportTimeSpent,SortieDurationPer,Scripted
-695,-980,16,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-696,-987,17,"OBJ YELLOW SUPPLY POINT","Mtruck","Default",268400,214720,"FUEL",1483.95673646927,0,54.9613606099731,27,49.7191806938445,1.84145113680906,False
-697,-988,17,"OBJ BLUE SUPPLY POINT","Mtruck","Default",220000,176000,"FUEL",2600.38466441647,0,118.199302928021,22,97.4869911262797,4.43122686937635,False
-698,-988,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",265650,212520,"FUEL",3309.5804819846,0,118.199302928021,14,73.4178156834319,5.24412969167371,False
-699,-989,17,"OBJ YELLOW SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1388.69700003542,0,63.1225909107007,11,29.782910599477,2.70753732722518,False
-700,-991,17,"OBJ YELLOW SUPPLY POINT","Htruck","Default",31855.7834982141,25484.6267985713,"FUEL",244.562765281236,0,61.1406913203089,2,5.01869473637199,2.509347368186,False
-701,-991,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",47504.2165017859,38003.3732014287,"FUEL",645.159594071261,0,107.526599011877,3,13.8425623888229,4.61418746294098,False
-702,-993,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1159.24873730932,0,115.924873730932,5,25.0834338598239,5.01668677196478,False
-703,-994,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",945.594423424172,0,118.199302928021,4,20.9765187666948,5.24412969167371,False
-704,-995,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",45600,45600,"FUEL",876.067988818149,0,109.508498602269,4,19.2495096879206,4.81237742198016,False
-705,-995,17,"OBJ YELLOW SUPPLY POINT","CH-53K","Default",86092,86092,"FUEL",928.296797158903,0,43.5139123668236,8,2.5317185377061,0.316464817213262,False
-706,-996,17,"OBJ YELLOW SUPPLY POINT","CH-53K","Default",72000,69120,"FUEL",2147.29852994118,0,44.7353860404412,18,5.8562687180214,0.3253482621123,False
-707,-997,17,"ANDONG SUPPLY DEPOT","Mtruck","Default",20000,19200,"FUEL",391.8610439858,0,195.9305219929,2,13.8151861055337,6.90759305276684,False
-708,-997,17,"ANDONG SUPPLY DEPOT","Htruck","Default",21500,20640,"FUEL",783.722087971599,0,195.9305219929,2,17.0883260464663,8.54416302323316,False
-709,-1006,17,"OBJ BLUE SUPPLY POINT","Htruck","Default",253616.081339784,202892.865071827,"FUEL",2070.79675659146,0,73.9570270211236,14,45.3415707793186,3.23868362709418,False
-710,-1006,17,"OBJ BLUE SUPPLY POINT","CH-53K","Default",92000,73600,"FUEL",2988.95648273009,0,48.7329861314689,23,8.1516994983548,0.354421717319774,False
-711,-1011,17,"ANDONG SUPPLY DEPOT","Mtruck","Default",10000,8000,"FUEL",84.7504210574674,0,84.7504210574674,1,4.48748549399272,4.48748549399272,False
-712,-1011,17,"ANDONG SUPPLY DEPOT","Htruck","Default",742753.156757224,594202.525405779,"FUEL",6780.03368459739,0,84.7504210574674,40,185.10786739921,4.62769668498025,False
-713,-1015,17,"ANDONG SUPPLY DEPOT","Htruck","Default",114000,114000,"FUEL",1695.00842114935,0,84.7504210574674,10,46.2769668498025,4.62769668498025,False
-714,-1015,17,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-715,-1019,18,"OBJ YELLOW SUPPLY POINT","Mtruck","Default",250000,200000,"FUEL",1516.36157737094,0,60.6544630948377,25,48.2314402610134,1.92925761044054,False
-716,-1019,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",18400,14720,"FUEL",121.308926189675,0,60.6544630948377,1,2.46469931115113,2.46469931115113,False
-717,-1020,18,"OBJ BLUE SUPPLY POINT","Mtruck","Default",220000,176000,"FUEL",2712.90699701847,0,123.313954409931,22,98.1461413396705,4.4611882427123,False
-718,-1020,18,"OBJ BLUE SUPPLY POINT","Htruck","Default",33150,26520,"FUEL",493.255817639722,0,123.313954409931,2,10.6444828849903,5.32224144249515,False
-719,-1021,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1540.46553206258,0,70.0211605482991,11,37.3713372008352,3.39739429098502,False
-720,-1023,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",685.033182663116,0,68.5033182663116,5,16.2280503139313,3.24561006278627,False
-721,-1025,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",606.544630948377,0,60.6544630948377,5,12.3234965557557,2.46469931115113,False
-722,-1026,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",498.803530311772,0,62.3504412889715,4,10.5371885222581,2.63429713056452,False
-723,-1027,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",71546,71546,"FUEL",980.296247676187,0,70.0211605482991,7,23.7817600368951,3.39739429098502,False
-724,-1028,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",82000,78720,"FUEL",606.544630948377,0,60.6544630948377,5,12.3234965557557,2.46469931115113,False
-725,-1029,18,"ANDONG SUPPLY DEPOT","Mtruck","Default",20000,19200,"FUEL",402.090346949618,0,201.045173474809,2,13.8751088522056,6.93755442610279,False
-726,-1029,18,"ANDONG SUPPLY DEPOT","Htruck","Default",21500,20640,"FUEL",804.180693899236,0,201.045173474809,2,17.2445495481092,8.6222747740546,False
-727,-1030,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",96000,92160,"FUEL",840.253926579589,0,70.0211605482991,6,20.3843657459101,3.39739429098502,False
-728,-1030,18,"OBJ BLUE SUPPLY POINT","Htruck","Default",107184,102896.64,"FUEL",1396.8848188784,0,116.407068239867,6,33.01340631444,5.50223438574,False
-729,-1031,18,"OBJ YELLOW SUPPLY POINT","Htruck","Default",45600,45600,"FUEL",548.026546130493,0,68.5033182663116,4,12.9824402511451,3.24561006278627,False
-730,-1031,18,"OBJ BLUE SUPPLY POINT","Htruck","Default",52320,52320,"FUEL",1148.89225957879,0,114.889225957879,5,26.7522507877062,5.35045015754125,False
-731,-1036,18,"OBJ BLUE SUPPLY POINT","Htruck","Default",93420,89683.2,"FUEL",1148.89225957879,0,114.889225957879,5,26.7522507877062,5.35045015754125,False
-732,-1038,18,"OBJ BLUE SUPPLY POINT","Htruck","Default",347467.383187624,277973.906550099,"FUEL",2810.3670268027,0,73.9570270211236,19,61.5349889147895,3.23868362709418,False
-733,-1038,18,"OBJ BLUE SUPPLY POINT","CH-53K","Default",92000,73600,"FUEL",2988.95648273009,0,48.7329861314689,23,8.1516994983548,0.354421717319774,False
-734,-1043,18,"ANDONG SUPPLY DEPOT","Mtruck","Default",10000,8000,"FUEL",84.7504210574674,0,84.7504210574674,1,4.48748549399272,4.48748549399272,False
-735,-1043,18,"ANDONG SUPPLY DEPOT","Htruck","Default",883366.086970915,706692.869576732,"FUEL",7966.53957940193,0,84.7504210574674,47,217.501744194072,4.62769668498025,False
-736,-1047,18,"ANDONG SUPPLY DEPOT","Htruck","Default",34200,34200,"FUEL",508.502526344804,0,84.7504210574674,3,13.8830900549408,4.62769668498025,False
-737,-1047,18,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-738,-1051,19,"OBJ YELLOW SUPPLY POINT","Mtruck","Default",210000,168000,"FUEL",1364.59596141032,0,64.9807600671583,21,49.5996334611246,2.3618873076726,False
-739,-1051,19,"OBJ YELLOW SUPPLY POINT","Htruck","Default",58400,46720,"FUEL",519.846080537266,0,64.9807600671583,4,11.5893160335328,2.8973290083832,False
-740,-1052,19,"OBJ BLUE SUPPLY POINT","Mtruck","Default",210000,168000,"FUEL",2649.68565385362,0,126.175507326363,21,99.6942142214662,4.74734353435553,False
-741,-1052,19,"OBJ BLUE SUPPLY POINT","Htruck","Default",43150,34520,"FUEL",757.053043958178,0,126.175507326363,3,16.8251902024152,5.60839673413838,False
-742,-1053,19,"OBJ YELLOW SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1678.17988157433,0,76.2809037079239,11,37.5925933281044,3.41750848437313,False
-743,-1056,19,"OBJ YELLOW SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",749.128537047635,0,74.9128537047635,5,16.4035174202854,3.28070348405709,False
-744,-1057,19,"OBJ YELLOW SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",649.807600671583,0,64.9807600671583,5,14.486645041916,2.8973290083832,False
-745,-1058,19,"OBJ YELLOW SUPPLY POINT","Htruck","Default",5866,5866,"FUEL",130.423988410808,0,65.2119942054039,1,2.92045242220776,2.92045242220776,False
-746,-1058,19,"OBJ YELLOW SUPPLY POINT","CH-53K","Default",22800,22800,"FUEL",306.952154059743,0,57.5535288862017,2,0.837142238344752,0.418571119172376,False
-747,-1060,19,"OBJ YELLOW SUPPLY POINT","CH-53K","Default",44000,42240,"FUEL",1669.29143621501,0,56.9076625982391,11,4.55261300785913,0.413873909805375,False
-748,-1063,19,"OBJ YELLOW SUPPLY POINT","CH-53K","Default",24000,23040,"FUEL",959.817498983821,0,59.9885936864888,6,2.61768408813769,0.436280681356282,False
-749,-1064,19,"ANDONG SUPPLY DEPOT","Mtruck","Default",20000,19200,"FUEL",407.813452782483,0,203.906726391241,2,14.447419435492,7.22370971774602,False
-750,-1064,19,"ANDONG SUPPLY DEPOT","Htruck","Default",21500,20640,"FUEL",815.626905564965,0,203.906726391241,2,17.8168601313957,8.90843006569784,False
-751,-1070,19,"OBJ BLUE SUPPLY POINT","Htruck","Default",356450,285160,"FUEL",2810.3670268027,0,73.9570270211236,19,61.5349889147895,3.23868362709418,False
-752,-1070,19,"OBJ BLUE SUPPLY POINT","CH-53K","Default",92000,73600,"FUEL",2988.95648273009,0,48.7329861314689,23,8.1516994983548,0.354421717319774,False
-753,-1072,19,"OBJ BLUE SUPPLY POINT","Htruck","Default",275000,264000,"FUEL",5011.79837417042,0,167.059945805681,15,104.442005677147,6.96280037847646,False
-754,-1074,19,"OBJ BLUE SUPPLY POINT","Htruck","Default",22800,22800,"FUEL",668.239783222722,0,167.059945805681,2,13.9256007569529,6.96280037847646,False
-755,-1075,19,"ANDONG SUPPLY DEPOT","Mtruck","Default",10000,8000,"FUEL",84.7504210574674,0,84.7504210574674,1,4.48748549399272,4.48748549399272,False
-756,-1075,19,"ANDONG SUPPLY DEPOT","Htruck","Default",695317.538849851,556254.031079881,"FUEL",6271.53115825259,0,84.7504210574674,37,171.224777344269,4.62769668498025,False
-757,-1076,19,"ANDONG SUPPLY DEPOT","Htruck","Default",200604,192579.84,"FUEL",1864.50926326428,0,84.7504210574674,11,50.9046635347828,4.62769668498025,False
-758,-1079,19,"ANDONG SUPPLY DEPOT","Htruck","Default",22800,22800,"FUEL",339.00168422987,0,84.7504210574674,2,9.2553933699605,4.62769668498025,False
-759,-1079,19,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
